3320.000000	0.291520	-0.021165
3330.000000	0.269454	-0.022939
3340.000000	0.245698	-0.024544
3350.000000	0.220426	-0.025970
3360.000000	0.193821	-0.027209
3370.000000	0.166073	-0.028254
3380.000000	0.137380	-0.029098
3390.000000	0.107945	-0.029738
3400.000000	0.077973	-0.030170
3410.000000	0.047674	-0.030394
3420.000000	0.017255	-0.030408
3430.000000	-0.013073	-0.030214
3440.000000	-0.043104	-0.029815
3450.000000	-0.072636	-0.029215
3460.000000	-0.101469	-0.028420
3470.000000	-0.129412	-0.027435
3480.000000	-0.156280	-0.026271
3490.000000	-0.181896	-0.024934
3500.000000	-0.206094	-0.023436
3510.000000	-0.228719	-0.021789
3520.000000	-0.249626	-0.020004
3530.000000	-0.268685	-0.018094
3540.000000	-0.285778	-0.016074
3550.000000	-0.300801	-0.013958
3560.000000	-0.313666	-0.011761
3570.000000	-0.324300	-0.009498
3580.000000	-0.332646	-0.007186
3590.000000	-0.338661	-0.004841
3600.000000	-0.342322	-0.002479
3610.000000	-0.343619	-0.000116
3620.000000	-0.342558	0.002232
3630.000000	-0.339165	0.004548
3640.000000	-0.333478	0.006818
3650.000000	-0.325550	0.009025
3660.000000	-0.315453	0.011156
3670.000000	-0.303269	0.013195
3680.000000	-0.289097	0.015131
3690.000000	-0.273046	0.016950
3700.000000	-0.255239	0.018641
3710.000000	-0.235810	0.020193
3720.000000	-0.214903	0.021596
3730.000000	-0.192670	0.022842
3740.000000	-0.169272	0.023924
3750.000000	-0.144879	0.024835
3760.000000	-0.119662	0.025570
3770.000000	-0.093799	0.026125
3780.000000	-0.067473	0.026497
3790.000000	-0.040866	0.026687
3800.000000	-0.014161	0.026692
3810.000000	0.012458	0.026515
3820.000000	0.038809	0.026158
3830.000000	0.064716	0.025625
3840.000000	0.090003	0.024921
3850.000000	0.114502	0.024051
3860.000000	0.138052	0.023022
3870.000000	0.160497	0.021844
3880.000000	0.181692	0.020524
3890.000000	0.201501	0.019073
3900.000000	0.219798	0.017501
3910.000000	0.236467	0.015821
3920.000000	0.251407	0.014044
3930.000000	0.264528	0.012183
3940.000000	0.275751	0.010252
3950.000000	0.285013	0.008264
3960.000000	0.292264	0.006233
3970.000000	0.297469	0.004173
3980.000000	0.300606	0.002099
3990.000000	0.301668	0.000025
4000.000000	0.300661	-0.002035
4010.000000	0.297607	-0.004068
4020.000000	0.292540	-0.006058
4030.000000	0.285509	-0.007994
4040.000000	0.276575	-0.009861
4050.000000	0.265813	-0.011649
4060.000000	0.253308	-0.013345
4070.000000	0.239158	-0.014938
4080.000000	0.223470	-0.016418
4090.000000	0.206363	-0.017776
4100.000000	0.187962	-0.019003
4110.000000	0.168404	-0.020091
4120.000000	0.147828	-0.021035
4130.000000	0.126383	-0.021829
4140.000000	0.104221	-0.022469
4150.000000	0.081498	-0.022950
4160.000000	0.058374	-0.023271
4170.000000	0.035010	-0.023431
4180.000000	0.011565	-0.023430
4190.000000	-0.011798	-0.023269
4200.000000	-0.034921	-0.022950
4210.000000	-0.057647	-0.022476
4220.000000	-0.079823	-0.021852
4230.000000	-0.101303	-0.021083
4240.000000	-0.121944	-0.020176
4250.000000	-0.141610	-0.019136
4260.000000	-0.160175	-0.017973
4270.000000	-0.177518	-0.016695
4280.000000	-0.193530	-0.015312
4290.000000	-0.208109	-0.013833
4300.000000	-0.221168	-0.012270
4310.000000	-0.232626	-0.010634
